;time;be_de;be_fr;de_fr
0;20200101_0000;0.0;46.4;509.4
1;20200101_0100;0.0;196.5;398.2
2;20200101_0200;0.0;188.4;421.6
3;20200101_0300;0.0;182.1;460.4
4;20200101_0400;0.0;180.4;503.0
5;20200101_0500;0.0;13.8;670.1
6;20200101_0600;0.0;153.2;431.0
7;20200101_0700;0.0;0.0;559.6
8;20200101_0800;60.8;339.8;660.2
9;20200101_0900;62.4;442.6;522.8
10;20200101_1000;298.1;338.5;338.5
11;20200101_1100;288.1;318.1;318.1
12;20200101_1200;310.8;146.8;146.8
13;20200101_1300;389.8;127.0;127.0
14;20200101_1400;349.0;36.2;36.2
15;20200101_1500;0.0;0.0;0.0
16;20200101_1600;336.3;91.1;91.1
17;20200101_1700;132.9;15.6;15.6
18;20200101_1800;170.8;43.4;43.4
19;20200101_1900;50.2;0.6;0.6
20;20200101_2000;226.6;72.6;72.6
21;20200101_2100;206.9;25.1;25.1
22;20200101_2200;118.2;62.8;62.8
23;20200101_2300;287.3;25.6;25.6
24;20200102_0000;168.6;27.1;27.1
25;20200102_0100;300.6;82.1;82.1
26;20200102_0200;278.3;5.2;5.2
27;20200102_0300;296.6;10.8;10.8
28;20200102_0400;221.3;82.3;82.3
29;20200102_0500;209.5;89.4;89.4
30;20200102_0600;125.6;19.1;19.1
31;20200102_0700;267.6;59.5;59.5
32;20200102_0800;84.7;127.9;454.5
33;20200102_0900;0.0;0.0;687.7
34;20200102_1000;0.0;0.0;658.6
35;20200102_1100;0.0;0.0;373.2
36;20200102_1200;0.0;0.0;646.6
37;20200102_1300;48.0;48.0;574.0
38;20200102_1400;27.7;27.7;550.6
39;20200102_1500;5.3;5.3;439.0
40;20200102_1600;26.7;26.0;26.0
41;20200102_1700;10.4;10.4;33.4
42;20200102_1800;23.6;23.6;66.4
43;20200102_1900;15.4;15.4;82.8
44;20200102_2000;86.4;79.8;79.8
45;20200102_2100;28.9;28.9;193.3
46;20200102_2200;203.0;203.0;233.3
47;20200102_2300;266.2;204.2;204.2
48;20200103_0000;0.0;237.8;302.4
49;20200103_0100;0.0;255.0;264.9
50;20200103_0200;0.0;305.2;305.2
51;20200103_0300;270.1;364.3;364.3
52;20200103_0400;292.4;333.5;338.4
53;20200103_0500;0.0;262.2;411.2
54;20200103_0600;0.0;209.6;322.2
55;20200103_0700;0.0;247.3;317.6
56;20200103_0800;0.0;207.0;685.1
57;20200103_0900;0.0;193.3;681.2
58;20200103_1000;0.0;242.2;639.6
59;20200103_1100;0.0;216.4;600.4
60;20200103_1200;35.9;464.0;536.0
61;20200103_1300;271.9;322.4;322.4
62;20200103_1400;152.2;480.4;483.5
63;20200103_1500;116.0;116.0;446.2
64;20200103_1600;156.7;66.8;66.8
65;20200103_1700;0.0;0.0;0.0
66;20200103_1800;0.0;0.0;0.0
67;20200103_1900;172.1;0.0;0.0
68;20200103_2000;138.2;0.0;0.0
69;20200103_2100;0.0;0.0;0.0
70;20200103_2200;0.0;0.0;0.0
71;20200103_2300;0.0;0.0;0.0
72;20200104_0000;0.0;0.0;0.0
73;20200104_0100;0.0;0.0;0.0
74;20200104_0200;0.0;0.0;0.0
75;20200104_0300;0.0;0.0;0.0
76;20200104_0400;0.0;0.0;0.0
77;20200104_0500;0.0;0.0;0.0
78;20200104_0600;0.0;0.0;0.0
79;20200104_0700;0.0;0.0;0.0
80;20200104_0800;310.3;231.2;231.2
81;20200104_0900;444.0;346.3;346.3
82;20200104_1000;417.2;500.0;500.0
83;20200104_1100;331.1;500.0;500.0
84;20200104_1200;60.5;500.0;500.0
85;20200104_1300;0.0;481.7;495.2
86;20200104_1400;137.4;500.0;500.0
87;20200104_1500;210.0;499.3;500.7
88;20200104_1600;314.0;179.5;179.5
89;20200104_1700;305.5;105.9;105.9
90;20200104_1800;284.4;84.5;84.5
91;20200104_1900;243.8;271.5;271.5
92;20200104_2000;0.0;254.6;279.2
93;20200104_2100;0.0;209.6;344.4
94;20200104_2200;0.0;377.3;377.3
95;20200104_2300;0.0;395.7;395.7
96;20200105_0000;0.0;410.1;410.1
97;20200105_0100;0.0;413.0;413.0
98;20200105_0200;0.0;412.6;412.6
99;20200105_0300;0.0;395.8;395.8
100;20200105_0400;0.0;335.9;376.6
101;20200105_0500;0.0;254.5;452.5
102;20200105_0600;0.0;244.4;473.6
103;20200105_0700;56.1;143.1;664.3
104;20200105_0800;0.0;242.1;754.1
105;20200105_0900;0.0;264.3;735.7
106;20200105_1000;0.0;285.5;714.5
107;20200105_1100;0.0;295.1;704.9
108;20200105_1200;0.0;305.6;694.4
109;20200105_1300;0.0;313.4;686.6
110;20200105_1400;0.0;325.5;619.2
111;20200105_1500;0.0;339.0;661.0
112;20200105_1600;211.6;211.6;326.5
113;20200105_1700;156.4;90.9;90.9
114;20200105_1800;76.2;27.8;27.8
115;20200105_1900;111.5;39.2;39.2
116;20200105_2000;189.8;67.9;67.9
117;20200105_2100;0.8;0.8;118.6
118;20200105_2200;122.1;122.1;250.5
119;20200105_2300;354.8;263.3;263.3
120;20200106_0000;157.0;378.8;378.8
121;20200106_0100;0.0;371.5;371.5
122;20200106_0200;0.0;396.6;396.6
123;20200106_0300;0.0;427.0;427.0
124;20200106_0400;342.4;457.8;457.8
125;20200106_0500;0.0;469.5;469.5
126;20200106_0600;0.0;387.7;387.7
127;20200106_0700;0.0;351.1;351.1
128;20200106_0800;0.0;153.5;715.3
129;20200106_0900;0.0;223.6;776.4
130;20200106_1000;0.0;248.3;751.7
131;20200106_1100;0.0;347.9;652.1
132;20200106_1200;0.0;282.8;540.2
133;20200106_1300;172.4;500.0;500.0
134;20200106_1400;153.2;500.0;500.0
135;20200106_1500;97.9;472.7;527.3
136;20200106_1600;352.0;302.6;302.6
137;20200106_1700;238.9;86.0;86.0
138;20200106_1800;199.7;71.8;71.8
139;20200106_1900;190.1;116.5;116.5
140;20200106_2000;1.2;1.2;394.3
141;20200106_2100;0.0;125.0;325.8
142;20200106_2200;0.0;117.9;403.2
143;20200106_2300;0.0;77.4;455.4
144;20200107_0000;0.0;112.5;453.3
145;20200107_0100;0.0;208.0;415.9
146;20200107_0200;0.0;217.1;435.2
147;20200107_0300;0.0;220.1;460.2
148;20200107_0400;0.0;232.1;492.4
149;20200107_0500;0.0;140.3;577.0
150;20200107_0600;0.0;35.9;508.4
151;20200107_0700;0.0;63.9;558.7
152;20200107_0800;0.0;0.0;757.2
153;20200107_0900;0.0;204.1;795.9
154;20200107_1000;0.0;239.8;760.2
155;20200107_1100;0.0;252.3;747.7
156;20200107_1200;0.0;258.5;741.5
157;20200107_1300;0.0;270.0;730.0
158;20200107_1400;0.0;275.0;725.0
159;20200107_1500;0.0;171.2;701.4
160;20200107_1600;0.0;227.0;322.7
161;20200107_1700;147.7;119.1;119.1
162;20200107_1800;29.7;29.7;351.8
163;20200107_1900;292.2;169.8;169.8
164;20200107_2000;303.8;220.7;220.7
165;20200107_2100;0.0;95.7;330.1
166;20200107_2200;0.0;146.2;387.7
167;20200107_2300;0.0;206.9;395.2
168;20200108_0000;13.9;13.9;415.6
169;20200108_0100;0.0;207.6;383.3
170;20200108_0200;0.0;225.7;403.8
171;20200108_0300;0.0;266.1;418.4
172;20200108_0400;131.9;151.0;550.2
173;20200108_0500;0.0;312.6;387.3
174;20200108_0600;0.0;245.6;366.2
175;20200108_0700;0.0;281.2;308.5
176;20200108_0800;0.0;404.1;592.2
177;20200108_0900;0.0;176.3;654.8
178;20200108_1000;0.0;241.9;758.1
179;20200108_1100;0.0;262.2;737.8
180;20200108_1200;0.0;273.7;726.3
181;20200108_1300;0.0;280.9;719.1
182;20200108_1400;0.0;265.4;730.4
183;20200108_1500;0.0;0.0;444.4
184;20200108_1600;0.0;36.0;479.2
185;20200108_1700;0.0;0.0;400.4
186;20200108_1800;20.0;20.0;310.3
187;20200108_1900;99.9;99.9;191.4
188;20200108_2000;0.0;69.6;358.3
189;20200108_2100;0.0;145.6;295.2
190;20200108_2200;0.0;133.5;403.4
191;20200108_2300;0.0;196.2;395.5
192;20200109_0000;0.0;221.2;403.4
193;20200109_0100;0.0;231.0;424.6
194;20200109_0200;0.0;230.2;444.9
195;20200109_0300;0.0;236.9;464.6
196;20200109_0400;0.0;218.2;521.9
197;20200109_0500;0.0;180.0;524.1
198;20200109_0600;0.0;261.0;361.3
199;20200109_0700;0.0;128.9;470.6
200;20200109_0800;0.0;281.8;668.5
201;20200109_0900;0.0;467.4;518.7
202;20200109_1000;192.2;495.7;504.3
203;20200109_1100;314.3;500.0;500.0
204;20200109_1200;381.7;455.5;455.5
205;20200109_1300;427.3;325.2;325.2
206;20200109_1400;453.9;231.2;231.2
207;20200109_1500;385.0;92.7;92.7
208;20200109_1600;0.0;0.0;0.0
209;20200109_1700;0.0;0.0;0.0
210;20200109_1800;0.0;0.0;0.0
211;20200109_1900;0.0;0.0;0.0
212;20200109_2000;257.0;66.8;66.8
213;20200109_2100;304.4;84.9;84.9
214;20200109_2200;262.2;85.0;85.0
215;20200109_2300;343.3;280.3;280.3
216;20200110_0000;0.0;368.2;368.2
217;20200110_0100;0.0;376.7;376.7
218;20200110_0200;0.0;153.1;153.1
219;20200110_0300;0.0;130.0;130.0
220;20200110_0400;299.6;336.0;336.0
221;20200110_0500;0.0;306.4;315.7
222;20200110_0600;0.0;165.1;385.9
223;20200110_0700;0.0;181.8;336.2
224;20200110_0800;0.0;148.6;729.1
225;20200110_0900;0.0;323.6;676.4
226;20200110_1000;0.0;273.9;726.1
227;20200110_1100;0.0;119.5;786.9
228;20200110_1200;0.0;323.8;649.6
229;20200110_1300;0.0;315.8;616.4
230;20200110_1400;0.0;229.6;586.2
231;20200110_1500;162.6;162.6;464.9
232;20200110_1600;268.9;91.6;91.6
233;20200110_1700;232.8;48.5;48.5
234;20200110_1800;205.4;10.6;10.6
235;20200110_1900;273.0;88.9;88.9
236;20200110_2000;268.9;67.6;67.6
237;20200110_2100;288.1;107.7;107.7
238;20200110_2200;260.6;189.8;189.8
239;20200110_2300;297.8;227.2;227.2
240;20200111_0000;341.9;235.0;235.0
241;20200111_0100;335.6;201.9;201.9
242;20200111_0200;333.0;202.2;202.2
243;20200111_0300;357.6;249.3;249.3
244;20200111_0400;319.5;231.6;231.6
245;20200111_0500;400.5;154.4;154.4
246;20200111_0600;379.4;57.0;57.0
247;20200111_0700;392.4;57.8;57.8
248;20200111_0800;454.3;183.1;183.1
249;20200111_0900;430.1;254.5;254.5
250;20200111_1000;425.7;138.1;138.1
251;20200111_1100;426.9;98.0;98.0
252;20200111_1200;448.0;139.8;139.8
253;20200111_1300;439.9;135.3;135.3
254;20200111_1400;422.7;178.0;178.0
255;20200111_1500;352.7;152.5;152.5
256;20200111_1600;326.9;27.9;27.9
257;20200111_1700;0.0;0.0;0.0
258;20200111_1800;218.3;6.5;6.5
259;20200111_1900;255.9;12.5;12.5
260;20200111_2000;293.6;66.2;66.2
261;20200111_2100;264.2;160.3;160.3
262;20200111_2200;0.0;279.7;279.7
263;20200111_2300;0.0;251.5;271.9
264;20200112_0000;0.0;241.7;280.9
265;20200112_0100;0.0;218.1;305.6
266;20200112_0200;0.0;200.8;315.1
267;20200112_0300;0.0;203.3;323.4
268;20200112_0400;0.0;221.8;339.9
269;20200112_0500;0.0;265.1;346.2
270;20200112_0600;0.0;313.7;313.7
271;20200112_0700;212.3;276.9;276.9
272;20200112_0800;0.0;331.3;621.1
273;20200112_0900;0.0;246.0;620.4
274;20200112_1000;91.2;500.0;500.0
275;20200112_1100;72.1;500.0;500.0
276;20200112_1200;110.2;500.0;500.0
277;20200112_1300;0.0;456.0;543.5
278;20200112_1400;4.6;454.3;545.7
279;20200112_1500;0.0;465.9;534.1
280;20200112_1600;298.1;207.7;207.7
281;20200112_1700;150.2;26.9;26.9
282;20200112_1800;0.0;0.0;0.0
283;20200112_1900;0.0;0.0;0.0
284;20200112_2000;200.2;19.6;19.6
285;20200112_2100;278.4;73.0;73.0
286;20200112_2200;272.2;30.9;30.9
287;20200112_2300;324.7;49.1;49.1
288;20200113_0000;276.6;174.0;174.0
289;20200113_0100;293.5;303.9;303.9
290;20200113_0200;343.1;351.1;351.1
291;20200113_0300;375.6;379.6;379.6
292;20200113_0400;347.4;377.5;377.5
293;20200113_0500;451.9;229.2;229.2
294;20200113_0600;369.8;135.6;135.6
295;20200113_0700;238.8;60.2;60.2
296;20200113_0800;405.1;242.1;242.1
297;20200113_0900;264.5;356.4;356.4
298;20200113_1000;331.0;368.0;368.0
299;20200113_1100;407.2;373.1;373.1
300;20200113_1200;301.7;383.1;383.1
301;20200113_1300;290.7;375.4;375.4
302;20200113_1400;365.8;383.3;383.3
303;20200113_1500;397.2;276.2;276.2
304;20200113_1600;405.5;128.3;128.3
305;20200113_1700;244.2;118.7;118.7
306;20200113_1800;194.4;91.5;91.5
307;20200113_1900;197.7;103.4;103.4
308;20200113_2000;283.9;215.7;215.7
309;20200113_2100;304.6;238.8;238.8
310;20200113_2200;0.0;229.7;229.7
311;20200113_2300;0.0;197.5;303.2
312;20200114_0000;0.0;196.7;337.1
313;20200114_0100;0.0;204.1;451.2
314;20200114_0200;0.0;204.3;465.5
315;20200114_0300;0.0;231.0;492.1
316;20200114_0400;0.0;197.0;543.2
317;20200114_0500;0.0;123.8;566.2
318;20200114_0600;0.0;209.4;430.3
319;20200114_0700;0.0;125.1;425.4
320;20200114_0800;0.0;82.2;805.4
321;20200114_0900;0.0;0.0;747.1
322;20200114_1000;0.0;265.5;734.5
323;20200114_1100;0.0;279.3;720.7
324;20200114_1200;0.0;374.1;625.9
325;20200114_1300;0.0;293.9;581.1
326;20200114_1400;0.0;334.7;649.6
327;20200114_1500;53.6;131.1;614.8
328;20200114_1600;211.9;102.0;102.0
329;20200114_1700;0.0;0.0;0.0
330;20200114_1800;0.0;0.0;0.0
331;20200114_1900;0.0;0.0;0.0
332;20200114_2000;27.9;10.7;10.7
333;20200114_2100;47.0;11.1;11.1
334;20200114_2200;172.0;27.7;27.7
335;20200114_2300;330.1;33.1;33.1
336;20200115_0000;356.2;44.7;44.7
337;20200115_0100;321.6;93.4;93.4
338;20200115_0200;297.6;220.7;220.7
339;20200115_0300;282.5;181.8;181.8
340;20200115_0400;433.8;183.1;183.1
341;20200115_0500;400.9;191.9;191.9
342;20200115_0600;365.7;202.2;202.2
343;20200115_0700;379.6;182.5;182.5
344;20200115_0800;259.6;500.0;500.0
345;20200115_0900;348.1;500.0;500.0
346;20200115_1000;323.4;500.0;500.0
347;20200115_1100;408.1;423.8;423.8
348;20200115_1200;445.9;334.9;334.9
349;20200115_1300;419.9;281.8;281.8
350;20200115_1400;451.3;196.3;196.3
351;20200115_1500;382.3;91.0;91.0
352;20200115_1600;0.0;0.0;0.0
353;20200115_1700;59.2;14.1;14.1
354;20200115_1800;107.9;77.8;77.8
355;20200115_1900;157.0;50.6;50.6
356;20200115_2000;0.0;0.0;0.0
357;20200115_2100;0.0;0.0;0.0
358;20200115_2200;0.0;0.0;0.0
359;20200115_2300;381.2;63.6;63.6
360;20200116_0000;424.8;74.7;74.7
361;20200116_0100;439.1;67.5;67.5
362;20200116_0200;452.2;143.2;143.2
363;20200116_0300;444.2;170.2;170.2
364;20200116_0400;455.6;144.7;144.7
365;20200116_0500;428.9;169.5;169.5
366;20200116_0600;351.4;117.3;117.3
367;20200116_0700;381.2;114.2;114.2
368;20200116_0800;227.0;369.5;402.4
369;20200116_0900;0.0;359.5;586.2
370;20200116_1000;72.5;485.8;514.2
371;20200116_1100;0.0;391.4;608.6
372;20200116_1200;122.1;261.9;572.7
373;20200116_1300;108.6;199.2;622.4
374;20200116_1400;111.5;267.9;538.3
375;20200116_1500;200.6;332.9;332.9
376;20200116_1600;420.4;217.6;217.6
377;20200116_1700;268.4;115.8;115.8
378;20200116_1800;146.2;78.5;78.5
379;20200116_1900;211.3;187.7;187.7
380;20200116_2000;301.5;251.8;251.8
381;20200116_2100;0.0;255.5;255.5
382;20200116_2200;0.0;199.7;305.6
383;20200116_2300;0.0;215.0;401.5
384;20200117_0000;0.0;246.2;407.1
385;20200117_0100;0.0;289.1;394.4
386;20200117_0200;0.0;278.4;418.6
387;20200117_0300;0.0;253.2;459.7
388;20200117_0400;0.0;328.0;408.6
389;20200117_0500;0.0;358.2;358.2
390;20200117_0600;0.0;338.0;338.0
391;20200117_0700;0.0;312.4;312.4
392;20200117_0800;0.0;368.6;612.5
393;20200117_0900;266.3;486.8;513.2
394;20200117_1000;0.0;428.6;502.0
395;20200117_1100;0.0;205.7;662.6
396;20200117_1200;0.0;278.6;721.4
397;20200117_1300;0.0;275.1;724.9
398;20200117_1400;0.0;277.1;722.9
399;20200117_1500;0.0;257.8;742.2
400;20200117_1600;0.0;88.0;472.7
401;20200117_1700;24.4;24.4;428.6
402;20200117_1800;50.1;50.1;344.5
403;20200117_1900;54.0;54.0;331.1
404;20200117_2000;47.5;47.5;180.3
405;20200117_2100;124.6;124.6;217.9
406;20200117_2200;193.2;127.5;127.5
407;20200117_2300;0.0;233.1;283.6
408;20200118_0000;285.7;241.1;241.1
409;20200118_0100;276.1;240.9;240.9
410;20200118_0200;259.4;212.1;212.1
411;20200118_0300;255.6;162.7;162.7
412;20200118_0400;229.0;153.7;153.7
413;20200118_0500;217.9;120.1;120.1
414;20200118_0600;83.0;78.4;78.4
415;20200118_0700;223.8;154.1;154.1
416;20200118_0800;64.3;368.6;457.3
417;20200118_0900;202.2;500.0;500.0
418;20200118_1000;347.3;470.3;512.3
419;20200118_1100;264.9;466.0;528.0
420;20200118_1200;221.4;452.6;533.7
421;20200118_1300;377.5;476.3;476.3
422;20200118_1400;391.7;376.5;376.5
423;20200118_1500;390.8;214.6;214.6
424;20200118_1600;0.0;0.0;0.0
425;20200118_1700;0.0;0.0;0.0
426;20200118_1800;0.0;0.0;0.0
427;20200118_1900;0.0;0.0;0.0
428;20200118_2000;0.0;0.0;0.0
429;20200118_2100;208.0;0.0;0.0
430;20200118_2200;316.7;73.7;73.7
431;20200118_2300;294.8;22.8;22.8
432;20200119_0000;303.8;9.0;9.0
433;20200119_0100;0.0;0.0;0.0
434;20200119_0200;318.8;2.4;2.4
435;20200119_0300;343.0;18.9;18.9
436;20200119_0400;332.1;56.9;56.9
437;20200119_0500;217.0;14.4;14.4
438;20200119_0600;194.7;62.5;62.5
439;20200119_0700;265.3;126.4;126.4
440;20200119_0800;364.0;398.2;398.2
441;20200119_0900;410.6;493.3;493.3
442;20200119_1000;393.2;491.1;491.1
443;20200119_1100;386.9;496.0;496.0
444;20200119_1200;370.2;500.0;500.0
445;20200119_1300;378.7;471.9;471.9
446;20200119_1400;430.1;369.7;369.7
447;20200119_1500;340.1;231.1;231.1
448;20200119_1600;0.0;0.0;0.0
449;20200119_1700;83.1;31.7;31.7
450;20200119_1800;62.6;30.8;30.8
451;20200119_1900;38.7;8.2;8.2
452;20200119_2000;61.5;18.8;18.8
453;20200119_2100;122.0;7.2;7.2
454;20200119_2200;298.9;25.9;25.9
455;20200119_2300;376.3;79.7;79.7
456;20200120_0000;330.1;217.0;217.0
457;20200120_0100;326.2;186.8;186.8
458;20200120_0200;302.1;179.4;179.4
459;20200120_0300;265.5;140.9;140.9
460;20200120_0400;453.4;182.1;182.1
461;20200120_0500;426.6;199.6;199.6
462;20200120_0600;325.1;128.3;128.3
463;20200120_0700;388.6;165.2;165.2
464;20200120_0800;404.6;449.6;449.6
465;20200120_0900;391.4;500.0;500.0
466;20200120_1000;396.5;474.7;474.7
467;20200120_1100;412.8;392.4;392.4
468;20200120_1200;434.3;318.5;318.5
469;20200120_1300;460.6;250.8;250.8
470;20200120_1400;346.2;201.5;201.5
471;20200120_1500;317.4;25.7;25.7
472;20200120_1600;0.0;0.0;0.0
473;20200120_1700;0.0;0.0;0.0
474;20200120_1800;108.1;20.3;20.3
475;20200120_1900;0.0;0.0;0.0
476;20200120_2000;42.0;24.6;24.6
477;20200120_2100;0.0;0.0;0.0
478;20200120_2200;0.0;0.0;0.0
479;20200120_2300;311.9;0.0;0.0
480;20200121_0000;375.3;45.7;45.7
481;20200121_0100;373.3;37.3;37.3
482;20200121_0200;0.0;0.0;0.0
483;20200121_0300;0.0;0.0;0.0
484;20200121_0400;0.0;0.0;0.0
485;20200121_0500;179.8;79.1;79.1
486;20200121_0600;75.4;21.4;21.4
487;20200121_0700;206.7;43.0;43.0
488;20200121_0800;250.1;154.0;154.0
489;20200121_0900;356.4;254.2;254.2
490;20200121_1000;341.2;300.6;300.6
491;20200121_1100;360.1;284.2;284.2
492;20200121_1200;409.4;234.7;234.7
493;20200121_1300;318.3;179.4;179.4
494;20200121_1400;286.2;142.8;142.8
495;20200121_1500;265.8;24.7;24.7
496;20200121_1600;288.9;120.3;120.3
497;20200121_1700;0.0;0.0;0.0
498;20200121_1800;84.4;84.4;178.6
499;20200121_1900;0.0;0.0;206.4
500;20200121_2000;0.0;0.0;107.2
501;20200121_2100;0.0;0.0;0.0
502;20200121_2200;0.0;0.0;0.0
503;20200121_2300;0.0;0.0;0.0
504;20200122_0000;265.2;112.5;112.5
505;20200122_0100;285.2;123.9;123.9
506;20200122_0200;288.5;126.7;126.7
507;20200122_0300;284.6;141.2;141.2
508;20200122_0400;323.6;9.9;9.9
509;20200122_0500;337.9;81.7;81.7
510;20200122_0600;273.5;117.6;117.6
511;20200122_0700;55.7;55.7;117.6
512;20200122_0800;0.0;0.0;638.6
513;20200122_0900;0.0;0.0;720.9
514;20200122_1000;0.0;0.0;559.0
515;20200122_1100;163.2;231.0;231.0
516;20200122_1200;303.0;178.6;178.6
517;20200122_1300;380.8;124.1;124.1
518;20200122_1400;441.0;137.8;137.8
519;20200122_1500;367.8;63.2;63.2
520;20200122_1600;292.1;124.2;124.2
521;20200122_1700;364.3;171.3;171.3
522;20200122_1800;164.6;2.4;2.4
523;20200122_1900;229.9;60.4;60.4
524;20200122_2000;283.9;98.7;98.7
525;20200122_2100;318.6;142.1;142.1
526;20200122_2200;305.6;271.9;271.9
527;20200122_2300;0.0;133.1;375.3
528;20200123_0000;0.0;193.0;380.0
529;20200123_0100;0.0;178.9;408.4
530;20200123_0200;0.0;175.8;429.9
531;20200123_0300;0.0;156.2;495.4
532;20200123_0400;0.0;49.9;639.5
533;20200123_0500;0.0;126.9;565.8
534;20200123_0600;0.0;143.0;439.4
535;20200123_0700;0.0;121.8;505.2
536;20200123_0800;0.0;0.0;463.2
537;20200123_0900;0.0;149.3;789.4
538;20200123_1000;0.0;240.1;759.9
539;20200123_1100;0.0;339.7;660.3
540;20200123_1200;116.2;463.8;536.2
541;20200123_1300;0.0;333.5;518.4
542;20200123_1400;106.4;500.0;500.0
543;20200123_1500;0.0;333.3;573.4
544;20200123_1600;0.0;262.4;262.4
545;20200123_1700;119.5;36.3;36.3
546;20200123_1800;0.0;0.0;169.2
547;20200123_1900;133.3;54.8;54.8
548;20200123_2000;295.2;125.9;125.9
549;20200123_2100;355.1;66.1;66.1
550;20200123_2200;287.3;225.0;225.0
551;20200123_2300;327.4;301.4;301.4
552;20200124_0000;0.0;320.6;320.6
553;20200124_0100;220.2;411.8;411.8
554;20200124_0200;371.9;343.1;343.1
555;20200124_0300;415.0;357.1;357.1
556;20200124_0400;382.6;447.4;447.4
557;20200124_0500;461.7;406.1;406.1
558;20200124_0600;388.3;419.6;419.6
559;20200124_0700;0.0;364.6;364.6
560;20200124_0800;0.0;44.7;752.9
561;20200124_0900;0.0;165.9;749.8
562;20200124_1000;0.0;229.4;770.6
563;20200124_1100;0.0;257.1;742.9
564;20200124_1200;0.0;276.7;723.3
565;20200124_1300;0.0;280.1;719.9
566;20200124_1400;0.0;282.5;717.5
567;20200124_1500;0.0;273.4;679.3
568;20200124_1600;0.0;267.7;267.7
569;20200124_1700;114.7;114.7;320.5
570;20200124_1800;49.4;49.4;363.6
571;20200124_1900;0.0;155.4;312.9
572;20200124_2000;0.0;136.8;300.3
573;20200124_2100;0.0;205.6;286.1
574;20200124_2200;289.5;283.7;283.7
575;20200124_2300;345.8;330.3;330.3
576;20200125_0000;362.4;288.6;288.6
577;20200125_0100;358.9;281.9;281.9
578;20200125_0200;222.8;222.8;335.4
579;20200125_0300;173.3;173.3;337.3
580;20200125_0400;233.4;262.6;345.4
581;20200125_0500;0.0;300.8;421.5
582;20200125_0600;0.0;304.3;393.5
583;20200125_0700;0.0;174.6;527.7
584;20200125_0800;0.0;0.0;675.0
585;20200125_0900;0.0;126.2;717.5
586;20200125_1000;0.0;214.9;785.1
587;20200125_1100;0.0;259.0;741.0
588;20200125_1200;0.0;378.5;599.3
589;20200125_1300;0.0;0.0;0.0
590;20200125_1400;0.0;292.5;707.5
591;20200125_1500;0.0;324.9;675.1
592;20200125_1600;0.0;219.5;506.3
593;20200125_1700;0.0;134.5;399.8
594;20200125_1800;0.0;154.9;311.2
595;20200125_1900;0.0;155.5;301.2
596;20200125_2000;0.0;148.4;312.9
597;20200125_2100;0.0;45.7;450.1
598;20200125_2200;0.0;144.5;435.5
599;20200125_2300;0.0;194.7;411.5
600;20200126_0000;0.0;209.7;414.5
601;20200126_0100;0.0;208.6;435.4
602;20200126_0200;0.0;148.8;481.9
603;20200126_0300;0.0;114.6;529.4
604;20200126_0400;0.0;117.4;557.1
605;20200126_0500;0.0;75.8;611.4
606;20200126_0600;0.0;3.8;691.6
607;20200126_0700;0.0;0.0;739.6
608;20200126_0800;0.0;60.1;766.1
609;20200126_0900;0.0;441.6;531.7
610;20200126_1000;273.9;493.0;507.0
611;20200126_1100;204.7;479.8;520.2
612;20200126_1200;232.6;482.5;517.5
613;20200126_1300;289.8;436.4;503.2
614;20200126_1400;224.0;442.3;557.6
615;20200126_1500;298.6;473.8;526.2
616;20200126_1600;397.5;322.7;322.7
617;20200126_1700;321.3;84.5;84.5
618;20200126_1800;256.1;59.8;59.8
619;20200126_1900;336.0;144.2;144.2
620;20200126_2000;324.1;212.3;212.3
621;20200126_2100;0.0;184.4;291.4
622;20200126_2200;0.0;45.1;425.8
623;20200126_2300;0.0;116.3;410.3
624;20200127_0000;0.0;108.0;453.1
625;20200127_0100;0.0;106.7;471.9
626;20200127_0200;0.0;108.7;494.6
627;20200127_0300;0.0;134.5;509.1
628;20200127_0400;0.0;94.0;603.9
629;20200127_0500;0.0;0.0;687.0
630;20200127_0600;0.0;124.2;421.5
631;20200127_0700;0.0;77.2;517.1
632;20200127_0800;0.0;0.0;759.3
633;20200127_0900;0.0;205.3;794.7
634;20200127_1000;0.0;235.0;765.0
635;20200127_1100;0.0;247.9;752.1
636;20200127_1200;0.0;264.2;735.8
637;20200127_1300;0.0;0.0;755.4
638;20200127_1400;0.0;261.9;738.1
639;20200127_1500;0.0;243.5;756.5
640;20200127_1600;0.0;119.7;384.4
641;20200127_1700;0.0;0.0;421.9
642;20200127_1800;0.0;0.0;213.9
643;20200127_1900;0.0;0.0;410.1
644;20200127_2000;0.0;146.7;297.8
645;20200127_2100;0.0;114.0;341.0
646;20200127_2200;0.0;28.7;433.2
647;20200127_2300;0.0;102.6;380.6
648;20200128_0000;0.0;103.4;422.8
649;20200128_0100;0.0;103.6;442.2
650;20200128_0200;0.0;106.0;464.9
651;20200128_0300;0.0;109.9;501.3
652;20200128_0400;0.0;122.0;569.7
653;20200128_0500;0.0;0.0;694.7
654;20200128_0600;0.0;124.8;514.1
655;20200128_0700;0.0;117.7;499.2
656;20200128_0800;0.0;0.0;759.9
657;20200128_0900;0.0;313.6;686.4
658;20200128_1000;107.5;438.2;561.8
659;20200128_1100;85.6;500.0;500.0
660;20200128_1200;147.8;479.9;520.1
661;20200128_1300;229.7;500.0;500.0
662;20200128_1400;195.2;500.0;500.0
663;20200128_1500;234.9;500.0;500.0
664;20200128_1600;386.4;281.4;281.4
